id,title,url,artistUrl,artistName,artistId,completitionYear,width,image,height,genres,styles,media,tags,period,location,galleries,description
5772794bedc2cb3880daae26,Berlin Street Scene,berlin-street-scene-1914,ernst-ludwig-kirchner,Ernst Ludwig Kirchner,57726d8bedc2cb3880b49bec,1914.0,443,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/berlin-street-scene-1914.jpg!Large.jpg,600,['genre painting'],['Expressionism'],"['oil', 'canvas']","['streets-and-squares', 'Berlin']",,,[],
57727522edc2cb3880cd95f6,"Portrait of the Sculptor, Oscar Miestchaninoff",portrait-of-the-sculptor-oscar-miestchaninoff,chaim-soutine,Chaim Soutine,57726d85edc2cb3880b48ea9,1924.0,467,https://uploads3.wikiart.org/images/chaim-soutine/portrait-of-the-sculptor-oscar-miestchaninoff.jpg!Large.jpg,600,['portrait'],['Expressionism'],"['oil', 'canvas']","['male-portraits', 'famous-people', 'Oscar-Miestchaninoff']",,,"['Georges Pompidou Center, Paris, France']",
57726e35edc2cb3880b6256c,The Antwerp Crucifixion,crusifixion-1475,antonello-da-messina,Antonello da Messina,57726d7cedc2cb3880b47b00,1475.0,423,https://uploads8.wikiart.org/images/antonello-da-messina/crusifixion-1475.jpg!Large.jpg,600,['religious painting'],['Early Renaissance'],"['oil', 'panel']","['Christianity', 'Jesus-Christ', 'Crucifixion', 'Calvary/Golgotha', 'Virgin-Mary', 'Religious item', 'Crucifix', 'Mythology', 'Symbol', 'Cross']",,Italy,"['Royal Museum of Fine Arts Antwerp, Belgium']",
577281f2edc2cb3880f620dd,Rosebud Cottage,rosebud-cottage-2011,thomas-kinkade,Thomas Kinkade,57726dadedc2cb3880b4d7d3,2011.0,750,https://uploads6.wikiart.org/images/thomas-kinkade/rosebud-cottage-2011.jpg!Large.jpg,500,['landscape'],['Kitsch'],[],"['Natural landscape', 'Nature', 'Tree', 'Sky', 'House', 'Landscaping']",,,[],
577276d0edc2cb3880d29c8b,"Gamaun, The prophetic bird",gamaun-the-prophetic-bird-1897,viktor-vasnetsov,Viktor Vasnetsov,57726d88edc2cb3880b494dd,1897.0,365,https://uploads0.wikiart.org/images/viktor-vasnetsov/gamaun-the-prophetic-bird-1897.jpg!Large.jpg,600,['mythological painting'],"['Romanticism', 'Symbolism']","['oil', 'canvas']","['birds', 'beasts-and-dragons', 'Slavic-mythology']",,,[],
57727652edc2cb3880d1390e,Assumption of the Virgin Mary,assumption-of-the-virgin-mary-1601,annibale-carracci,Annibale Carracci,57726d87edc2cb3880b49225,1601.0,413,https://uploads5.wikiart.org/images/annibale-carracci/assumption-of-the-virgin-mary-1601.jpg!Large.jpg,600,['religious painting'],['Baroque'],"['oil', 'canvas']","['Christianity', 'saints-and-apostles', 'Virgin-Mary']",,,[],
57727d22edc2cb3880e6a640,Wotan - the supreme god of the ancient Scandinavians,wotan-the-supreme-god-of-the-ancient-scandinavians,konstantin-vasilyev,Konstantin Vasilyev,57726d95edc2cb3880b4aeaf,1969.0,414,https://uploads5.wikiart.org/images/konstantin-vasilyev/wotan-the-supreme-god-of-the-ancient-scandinavians.jpg!Large.jpg,600,['mythological painting'],"['Symbolism', 'Fantasy Art']",[],"['gods-and-goddesses', 'Slavic-mythology', 'Beard', 'Facial hair', 'Mythology']",,,[],
57727879edc2cb3880d80849,The Bathers,the-bathers,winslow-homer,Winslow Homer,57726d8aedc2cb3880b498a3,1873.0,396,https://uploads5.wikiart.org/images/winslow-homer/the-bathers.jpg!Large.jpg,600,['genre painting'],['Realism'],[],"['seas-and-oceans', 'leisure-and-sleep', 'Water', 'Human', 'monochrome']",,,[],
57728496edc2cb3880fe6a79,Castle and Sun,castle-and-sun-1928,paul-klee,Paul Klee,57726d81edc2cb3880b483ee,1928.0,731,https://uploads0.wikiart.org/images/paul-klee/castle-and-sun-1928.jpg!Large.jpg,600,['figurative'],['Expressionism'],['oil'],"['Textile', 'Rectangle']","{'id': '57726d81edc2cb3880b483f4', 'title': 'Bauhaus'}",,['Private Collection'],
57727bdcedc2cb3880e2d019,Jean Le Rond d'Alembert,jean-le-rond-d-alembert,maurice-quentin-de-la-tour,Maurice Quentin de La Tour,57726d91edc2cb3880b4a717,1753.0,482,https://uploads3.wikiart.org/images/maurice-quentin-de-la-tour/jean-le-rond-d-alembert.jpg!Large.jpg,600,['portrait'],['Rococo'],['pastel'],"['male-portraits', 'Gentleman', 'Wig']",,France,"['Louvre, Paris, France']",
577270ffedc2cb3880c0236b,Portrait of the Shishmariov Sisters,portrait-of-the-shishmariov-sisters,karl-bryullov,Karl Bryullov,57726d82edc2cb3880b48649,1839.0,451,https://uploads2.wikiart.org/images/karl-bryullov/portrait-of-the-shishmariov-sisters.jpg!Large.jpg,600,['portrait'],['Romanticism'],"['oil', 'canvas']","['family-portraits', 'female-portraits', 'double-portraits', 'Lady']",,,[],
57727d3cedc2cb3880e720a0,Fatality,fatality-1893,jan-toorop,Jan Toorop,57726d96edc2cb3880b4af29,1893.0,750,https://uploads4.wikiart.org/images/jan-toorop/fatality-1893.jpg!Large.jpg,578,['symbolic painting'],['Symbolism'],"['chalk', 'pencil', 'paper']","['allegories-and-symbols', 'female-nude']",,,"['Kröller-Müller Museum, Otterlo, Netherlands']",
57726e48edc2cb3880b69b14,Spring,spring-1857,charles-francois-daubigny,Charles-Francois Daubigny,57726d7cedc2cb3880b47b4e,1857.0,750,https://uploads8.wikiart.org/images/charles-francois-daubigny/spring-1857.jpg!Large.jpg,377,['landscape'],['Realism'],['oil'],"['spring', 'fields-and-plains', 'Tree', 'Natural landscape', 'Grass', 'Grassland', 'Pasture', 'Meadow', 'morning', 'Rural area']",,,"['Musée des Beaux-Arts de Chartres, Chartres, France']",
57727c1eedc2cb3880e37df4,"On the Grand Canal, Venice",on-the-grand-canal-venice,frits-thaulow,Frits Thaulow,57726d91edc2cb3880b4a772,1885.0,408,https://uploads1.wikiart.org/images/frits-thaulow/on-the-grand-canal-venice.jpg!Large.jpg,600,['cityscape'],['Impressionism'],"['oil', 'panel']","['Venice', 'Water', 'Waterway']",,,['Private Collection'],
57727296edc2cb3880c5823e,"The Hurdy-Gurdy Player, also called Hurdy-Gurdy Player with Hat",the-hurdy-gurdy-player-also-called-hurdy-gurdy-player-with-hat,georges-de-la-tour,Georges de la Tour,57726d83edc2cb3880b489fa,1630.0,385,https://uploads7.wikiart.org/images/georges-de-la-tour/the-hurdy-gurdy-player-also-called-hurdy-gurdy-player-with-hat.jpg!Large.jpg,600,['genre painting'],['Tenebrism'],"['oil', 'canvas']",['Gentleman'],,,[],
57727d7bedc2cb3880e7d2ee,The Stages of Life,the-stages-of-life,caspar-david-friedrich,Caspar David Friedrich,57726d97edc2cb3880b4b0fc,1835.0,750,https://uploads3.wikiart.org/00142/images/caspar-david-friedrich/the-stages-of-life.jpg!Large.jpg,580,['allegorical painting'],['Romanticism'],"['oil', 'canvas']",['Sky'],,Germany,"['Museum der Bildenden Kunste, Leipzig, Germany']",
577278cdedc2cb3880d9370c,Werl Altarpiece,werl-altarpiece-1438,robert-campin,Robert Campin,57726d8aedc2cb3880b499e5,1438.0,533,https://uploads5.wikiart.org/images/robert-campin/werl-altarpiece-1438.jpg!Large.jpg,600,['religious painting'],['Northern Renaissance'],"['panel', 'tempera']","['Christianity', 'saints-and-apostles', 'St.-Barbara', 'St. John the Baptist']",,,"['Museo del Prado, Madrid, Spain']",
57727696edc2cb3880d1f3e9,Coronation of the Virgin,coronation-of-the-virgin-1447,filippo-lippi,Filippo Lippi,57726d87edc2cb3880b4941f,1447.0,750,https://uploads5.wikiart.org/images/filippo-lippi/coronation-of-the-virgin-1447.jpg!Large.jpg,519,['religious painting'],['Early Renaissance'],"['wood', 'tempera']","['Christianity', 'saints-and-apostles', 'God-the-Father', 'Virgin-Mary', 'angels-and-archangels', 'Holy places', 'Middle ages', 'History']",,,"['Uffizi Gallery, Florence, Italy']",
57727027edc2cb3880bd05ea,St. Sebastian tied to a Column,st-sebastian-tied-to-a-column-1510,pietro-perugino,Pietro Perugino,57726d80edc2cb3880b48388,1510.0,379,https://uploads3.wikiart.org/images/pietro-perugino/st-sebastian-tied-to-a-column-1510.jpg!Large.jpg,600,['religious painting'],['High Renaissance'],[],"['Christianity', 'saints-and-apostles', 'St.-Sebastian', 'Statue']",,,[],
57727b7fedc2cb3880e1993b,Romeo and Juliet,romeo-and-juliet-1871,ford-madox-brown,Ford Madox Brown,57726d90edc2cb3880b4a59c,1871.0,412,https://uploads3.wikiart.org/images/ford-madox-brown/romeo-and-juliet-1871(1).jpg!Large.jpg,600,['literary painting'],['Romanticism'],['watercolor'],"['William-Shakespeare-""Romeo-and-Juliet""']",,,['Private Collection'],
57726eadedc2cb3880b7f4d9,Madame Meerson and Her Daughter,madame-meerson-and-her-daughter,mary-cassatt,Mary Cassatt,57726d7dedc2cb3880b47d5e,1899.0,703,https://uploads6.wikiart.org/images/mary-cassatt/madame-meerson-and-her-daughter.jpg!Large.jpg,600,['portrait'],['Impressionism'],['pastel'],"['female-portraits', 'mother-and-child', 'Lady']",,,[],
57727ee5edc2cb3880ec4d86,Rock Chamber,rock-chamber-1929,paul-klee,Paul Klee,57726d81edc2cb3880b483ee,1929.0,750,https://uploads7.wikiart.org/images/paul-klee/rock-chamber-1929.jpg!Large.jpg,562,['abstract'],['Abstract Art'],['aquatint'],"['Brown', 'Line', 'Beige', 'Wood stain', 'Orange', 'Hardwood', 'Pattern', 'Tints and shades']","{'id': '57726d81edc2cb3880b483f4', 'title': 'Bauhaus'}",,"['Alte Nationalgalerie, Berlin, Germany']",
57727f45edc2cb3880ed8214,They tens mainstay IV,they-tens-mainstay-iv-1907,hilma-af-klint,Hilma af Klint,57726d9dedc2cb3880b4bd71,1907.0,441,https://uploads3.wikiart.org/images/hilma-af-klint/they-tens-mainstay-iv-1907.jpg!Large.jpg,600,['abstract'],['Abstract Art'],"['oil', 'paper', 'tempera']","['Orange', 'Circle', 'Pattern']",,,[],
5772760fedc2cb3880d02436,Yamanba and kintaro sakazuki,yamanba-and-kintaro-sakazuki,kitagawa-utamaro,Kitagawa Utamaro,57726d86edc2cb3880b49149,,394,https://uploads7.wikiart.org/images/kitagawa-utamaro/yamanba-and-kintaro-sakazuki.jpg!Large.jpg,600,['mythological painting'],['Ukiyo-e'],[],"['female-portraits', 'devils-and-demons', 'Black hair', 'Child']",,,[],
57727920edc2cb3880da113e,Composition I (Still life),composition-i-still-life-1916,theo-van-doesburg,Theo van Doesburg,57726d8bedc2cb3880b49b60,1916.0,565,https://uploads0.wikiart.org/images/theo-van-doesburg/composition-i-still-life-1916.jpg!Large.jpg,600,['abstract'],"['Abstract Art', 'Cubism']",[],[],,,[],
57727605edc2cb3880d01572,Villa Barbaro (detail),landscape-1,paolo-veronese,Paolo Veronese,57726d86edc2cb3880b49131,1561.0,302,https://uploads6.wikiart.org/images/paolo-veronese/landscape-1.jpg!Large.jpg,600,['landscape'],['Mannerism (Late Renaissance)'],['fresco'],"['roads-and-vehicles', 'forests-and-trees']",,,[],
57727992edc2cb3880dbcc48,Portrait of Maurice Utrillo,portrait-of-maurice-utrillo-1921,suzanne-valadon,Suzanne Valadon,57726d8cedc2cb3880b49dd8,1921.0,475,https://uploads1.wikiart.org/images/suzanne-valadon/portrait-of-maurice-utrillo-1921.jpg!Large.jpg,600,['portrait'],['Post-Impressionism'],"['oil', 'canvas']","['male-portraits', 'famous-people', 'Maurice-Utrillo']",,ParisFrance,['Private Collection'],
57726ff5edc2cb3880bc5a9c,"James Stuart, Duke Of Richmond And Lennox With His Attributes",james-stuart-duke-of-richmond-and-lennox-with-his-attributes-1634,anthony-van-dyck,Anthony van Dyck,57726d80edc2cb3880b4827d,1634.0,473,https://uploads8.wikiart.org/images/anthony-van-dyck/james-stuart-duke-of-richmond-and-lennox-with-his-attributes-1634.jpg!Large.jpg,600,['portrait'],['Baroque'],"['oil', 'canvas']","['male-portraits', 'Lady']",,,['Private Collection'],
57727a73edc2cb3880de7fdf,The Beheading of St. John the Baptist,the-beheading-of-st-john-the-baptist-1869,pierre-puvis-de-chavannes,Pierre Puvis de Chavannes,57726d8eedc2cb3880b4a28f,1869.0,523,https://uploads1.wikiart.org/images/pierre-puvis-de-chavannes/the-beheading-of-st-john-the-baptist-1869.jpg,393,['religious painting'],['Symbolism'],"['oil', 'canvas']","['Christianity', 'saints-and-apostles', 'punishments-and-tortures', 'St. John the Baptist', 'Human', 'Mythology']",,,"['Barber Institute of Fine Arts, Birmingham, UK']",
57727d89edc2cb3880e7e931,Lady in Yellow Dress,lady-in-yellow-1899,max-kurzweil,Max Kurzweil,57726d97edc2cb3880b4b265,1899.0,589,https://uploads3.wikiart.org/images/max-kurzweil/lady-in-yellow-1899.jpg!Large.jpg,600,['portrait'],['Art Nouveau (Modern)'],"['oil', 'canvas']","['female-portraits', 'Clothing', 'Dress', 'Orange', 'Lady', 'Beauty', 'Gown', 'costume design']",,ViennaAustria,[],
57727bddedc2cb3880e2d085,Jean-Jacques Rousseau,jean-jacques-rousseau,maurice-quentin-de-la-tour,Maurice Quentin de La Tour,57726d91edc2cb3880b4a717,,428,https://uploads1.wikiart.org/images/maurice-quentin-de-la-tour/jean-jacques-rousseau.jpg!Large.jpg,600,['portrait'],['Rococo'],"['oil', 'canvas']","['male-portraits', 'famous-people', 'Face', 'Chin', 'Head', 'Forehead', 'Gentleman']",,France,[],
5772777eedc2cb3880d4dcb1,Interior,interior-1,edouard-vuillard,Edouard Vuillard,57726d88edc2cb3880b49647,1902.0,600,https://uploads6.wikiart.org/images/edouard-vuillard/interior-1.jpg,452,['interior'],['Intimism'],"['oil', 'cardboard']","['furniture-and-decoration', 'floor-and-ceiling', 'Room']",,,"['Dallas Museum of Art, Dallas, TX, US']",
57727ad6edc2cb3880dfc320,Nymph,nymph-1875,arnold-bocklin,Arnold Böcklin,57726d8fedc2cb3880b4a40b,1875.0,750,https://uploads5.wikiart.org/images/arnold-b-cklin/nymph-1875.jpg!Large.jpg,547,['mythological painting'],['Symbolism'],[],"['Greek-and-Roman-Mythology', 'nymphs-and-satyrs']",,,[],
57727874edc2cb3880d803b7,Camp Fire,camp-fire,winslow-homer,Winslow Homer,57726d8aedc2cb3880b498a3,,750,https://uploads3.wikiart.org/images/winslow-homer/camp-fire.jpg!Large.jpg,477,['genre painting'],['Realism'],"['oil', 'canvas']","['forests-and-trees', 'leisure-and-sleep', 'Campfire', 'Bonfire', 'Fire', 'Heat', 'Flame']",,,[],
577272e4edc2cb3880c6b69a,Fisherman in a Red Shirt,fisherman-in-a-red-shirt-1908,niko-pirosmani,Niko Pirosmani,57726d84edc2cb3880b48a87,1908.0,491,https://uploads0.wikiart.org/images/niko-pirosmani/fisherman-in-a-red-shirt-1908(1).jpg!Large.jpg,600,['portrait'],['Naïve Art (Primitivism)'],"['oil', 'oilcloth']","['Orange', 'fashion']",,,"['Art Museum of Georgia (AMG), Tbilisi, Georgia']",
57727016edc2cb3880bcec98,Vision of Blessed Alonso Rodriguez,vision-of-blessed-alonso-rodriguez-1633,francisco-de-zurbaran,Francisco de Zurbaran,57726d80edc2cb3880b48303,1633.0,367,https://uploads3.wikiart.org/00380/images/francisco-de-zurbaran/the-vision-of-blessed-alonso-rodriguez-francisco-de-zurbaran.jpg!Large.jpg,600,['religious painting'],['Baroque'],"['oil', 'canvas']","['Christianity', 'saints-and-apostles', 'Jesus-Christ', 'Alonso-Rodriguez', 'Virgin-Mary', 'angels-and-archangels']",,,"['Real Academia de Bellas Artes de San Fernando, Madrid, Spain']",
5772785cedc2cb3880d786b9,The Entombment (detail from the Isenheim Altarpiece),the-entombment-detail-from-the-isenheim-altarpiece-1516,matthias-grunewald,Matthias Grünewald,57726d8aedc2cb3880b49857,1516.0,750,https://uploads6.wikiart.org/images/matthias-grünewald/the-entombment-detail-from-the-isenheim-altarpiece-1.jpg!Large.jpg,500,['religious painting'],['Northern Renaissance'],"['oil', 'panel']","['Christianity', 'Jesus-Christ', 'Mythology', 'Human', 'Human body']",,,[],
57727564edc2cb3880ce1644,Hunters at rest,hunters-at-rest-1871,vasily-perov,Vasily Perov,57726d85edc2cb3880b48f09,1871.0,750,https://uploads4.wikiart.org/images/vasily-perov/hunters-at-rest-1871.jpg!Large.jpg,487,['genre painting'],['Realism'],"['oil', 'canvas']","['male-portraits', 'group-portraits', 'hunting-and-racing']",,,"['Tretyakov Gallery, Moscow, Russia']",
57727ad5edc2cb3880dfc160,Battle of the Centaurs,centaurs-1873,arnold-bocklin,Arnold Böcklin,57726d8fedc2cb3880b4a40b,1873.0,750,https://uploads8.wikiart.org/images/arnold-b-cklin/centaurs-1873.jpg!Large.jpg,412,['mythological painting'],['Symbolism'],"['oil', 'canvas']","['battles-and-wars', 'Centaurs', 'Mythology']",,,"['Kunstmuseum Basel, Basel, Switzerland']",
57727023edc2cb3880bcfe9a,Birth of the Virgin,birth-of-the-virgin-1473,pietro-perugino,Pietro Perugino,57726d80edc2cb3880b48388,1473.0,750,https://uploads2.wikiart.org/images/pietro-perugino/birth-of-the-virgin-1473.jpg!Large.jpg,342,['religious painting'],['Early Renaissance'],[],"['Christianity', 'saints-and-apostles', 'Virgin-Mary', 'Textile']",,,"['Walker Art Gallery, Liverpool, UK']",
57727e98edc2cb3880eb83ff,Lazy Nook,lazy-nook-1897,carl-larsson,Carl Larsson,57726d9bedc2cb3880b4b89c,1897.0,750,https://uploads1.wikiart.org/images/carl-larsson/lazy-nook-1897(1).jpg!Large.jpg,520,['interior'],['Art Nouveau (Modern)'],"['watercolor', 'paper']","['animals', 'dogs', 'furniture-and-decoration', 'Room']",,Sweden,[],
57726fd5edc2cb3880bbd531,Futuristic woman,futuristic-woman-1911,david-burliuk,David Burliuk,57726d80edc2cb3880b48295,1911.0,474,https://uploads6.wikiart.org/images/david-burliuk/futuristic-woman-1911.jpg!Large.jpg,600,['portrait'],['Futurism'],[],['female-portraits'],,Russian Federation,['Private Collection'],
577278bdedc2cb3880d8c804,The Nativity,the-nativity,domenico-ghirlandaio,Domenico Ghirlandaio,57726d8aedc2cb3880b49981,1492.0,431,https://uploads4.wikiart.org/images/domenico-ghirlandaio/the-nativity.jpg!Large.jpg,600,['religious painting'],['Early Renaissance'],"['oil', 'panel', 'tempera']","['Christianity', 'saints-and-apostles', 'Jesus-Christ', 'Virgin-and-Child', 'Christmas', 'Virgin-Mary']",,,"['Fitzwilliam Museum (University of Cambridge), Cambridge, UK']",
5772765eedc2cb3880d14b31,The Adoration of the Kings (Monforte Altar),the-adoration-of-the-kings-monforte-altar,hugo-van-der-goes,Hugo van der Goes,57726d87edc2cb3880b49271,1470.0,750,https://uploads3.wikiart.org/images/hugo-van-der-goes/the-adoration-of-the-kings-monforte-altar.jpg!Large.jpg,488,['religious painting'],['Northern Renaissance'],"['oil', 'panel']","['Christianity', 'saints-and-apostles', 'Jesus-Christ', 'Christmas', 'Virgin-Mary', 'angels-and-archangels', 'birth-and-death', 'Nativity scene']",,,"['Gemäldegalerie, Berlin, Germany']",
57727bebedc2cb3880e2e67e,"Carnation, Lily, Lily, Rose",carnation-lily-lily-rose-from-the-world-s-greatest-paintings-published-by-oldham-s-press-in-1886,john-singer-sargent,John Singer Sargent,57726d91edc2cb3880b4a744,1886.0,531,https://uploads6.wikiart.org/00142/images/john-singer-sargent/carnation-lily-lily-rose-from-the-world-s-greatest-paintings-published-by-oldham-s-press-in-1920.jpg!Large.jpg,600,['genre painting'],['Impressionism'],"['lithography', 'oil', 'canvas']","['flowers-and-plants', 'children portraits', 'Pink', 'spring', 'Tree', 'Flower']",,,"['Tate Britain, London, UK']","[i]Carnation, Lily, Lily, Rose[/i] (1885-1886) by John Singer Sargent was painted en [i]plein air[/i] - a French term for ‘painting outdoors.’ This method of painting was particularly important to 19th-century art movements such as the [url href=https://www.wikiart.org/en/artists-by-painting-school/hudson-river-school]Hudson River School[/url], the [url href=https://www.wikiart.org/en/artists-by-painting-school/barbizon-school]Barbizon School[/url], and [url href=https://www.wikiart.org/en/artists-by-art-movement/impressionism]Impressionism[/url]. 

The inspiration for the unique lighting effect came during an 1885 boating trip Sargent took with fellow painter [url href=https://www.wikiart.org/en/edwin-austin-abbey]Edwin Austin Abbey[/url]. On one evening, near the Thames at Pangbourne, he saw Chinese lanterns hanging from trees spreading light over beds of flowers. After Pangbourne, Sargent stayed with artist Francis David Millet at Farm House in Broadway, Worcestershire; and there he began working on the painting. Sargent’s progress was slow; he worked on the painting from September 1885 and completed it sometime in October 1886. It was because Sargent was determined to recreate the light effect from Pangbourne, and painted only a few minutes every evening to capture the same level of light at dusk. 

The painting depicts two children lighting Chinese lanterns in a garden. The painting is set in the garden of the Cotswolds village of Broadway, and the models were Dolly and Polly Barnard, the daughters of Sargent’s friend, illustrator Frederick Bernard. He chose Dolly and Polly, who were 11 and 7 years old, because their light blonde hair complemented the color scheme. Sargent produced sketches and studies like [url href=https://www.wikiart.org/en/john-singer-sargent/dorothy-barnard-1885][i]Dorothy Barnard[/i][/url] (1885-1886) and [url href=https://www.wikiart.org/en/john-singer-sargent/study-of-polly-barnard-for-carnation-lily-lily-rose][i]Polly Barnard[/i][/url] (1885-1886) to capture them in their natural poses when painting. Each evening Sargent would prepare his easel and paints, and pose the girls ahead of time to catch the perfect light before it quickly disappeared. As autumn came, the flowers died, and Sargent had to replace them with artificial flowers. One of Sargent’s main preoccupations with the painting was the composition, and he gradually cut two feet off from the left side of the canvas. By doing this, Sargent created an almost square format that resulted in a more concentrated composition. 

The title of the painting came from “[i]The Wreath[/i],” an 18th-century song by opera composer Joseph Mazzinghi. The chorus of the songs has the lines: “[i]Tell me have you seen my Flora pass this way? A wreath around her head, around her head she wore, Carnation, lily, lily, rose[/i]”. The song possibly relates to the ambiance at Broadway, where Sargent and his friends would spend their evenings singing around the piano. 

The painting was first exhibited in 1887 at the Royal Academy exhibition, where it received praise from audiences and critics. In 1887, [i]Tate Gallery[/i] purchased the painting, an acquisition that was supported by influential figures such as the Royal Academy President [url href=https://www.wikiart.org/en/frederic-leighton]Sir Frederic Leighton[/url]. The painting is part of the Tate collection and is displayed at [i]Tate Britain[/i] in London."
57727053edc2cb3880bda73c,Paris,paris-1933,konstantin-korovin,Konstantin Korovin,57726d81edc2cb3880b48413,1933.0,726,https://uploads0.wikiart.org/images/konstantin-korovin/paris-1933.jpg!Large.jpg,600,['cityscape'],['Impressionism'],[],"['streets-and-squares', 'houses-and-buildings', 'Paris', 'Reflection']",,,[],
577277c7edc2cb3880d59a63,Idle Hours,idle-hours,william-merritt-chase,William Merritt Chase,57726d89edc2cb3880b4974d,1894.0,750,https://uploads3.wikiart.org/images/william-merritt-chase/idle-hours.jpg!Large.jpg,541,['genre painting'],['Impressionism'],"['oil', 'canvas']","['Shore', 'Natural landscape', 'Coast', 'Natural environment', 'Meadow', 'Sea', 'Sky']",,,"['Amon Carter Museum of American Art, Fort Worth, TX, US']",
5772757aedc2cb3880ce32f6,Portrait of Fyodor Chaliapin,portrait-of-fyodor-chaliapin-1921,boris-kustodiev,Boris Kustodiev,57726d85edc2cb3880b48f21,1921.0,484,https://uploads2.wikiart.org/images/boris-kustodiev/portrait-of-fyodor-chaliapin-1921.jpg!Large.jpg,600,['portrait'],['Art Nouveau (Modern)'],"['oil', 'canvas']","['male-portraits', 'famous-people', 'Fyodor-Chaliapin', 'Dog', 'Canidae']",,,"['St. Petersburg State Museum of Theater and Music, Saint Petersburg, Russia']",
57727a74edc2cb3880de806f,The Poor Fisherman,the-poor-fisherman,pierre-puvis-de-chavannes,Pierre Puvis de Chavannes,57726d8eedc2cb3880b4a28f,1881.0,732,https://uploads6.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg!Large.jpg,600,['genre painting'],['Symbolism'],"['oil', 'canvas']","['families', 'fishing', '1880s paintings from France']",,,"[""Musée d'Orsay, Paris, France""]","A fisherman stands at the front of his boat, with his arms folded, as if in prayer, under a grey sky. A mother and a naked child gather dandelions on the sparse shore behind him. It is unclear whether the child will be fed or has already starved. This canvas is one of Puvis's most well-known works and offers a glimpse into his personal psychology, displaying a private mood that is rarely shown in his large-scale paintings. The painting was developed over several years through sketches and painted studies and executed during a personally challenging time for the artist.

After the success of his first murals in Paris in 1878, Puvis was anxious about his future prospects and the amount of artistic freedom he would have. When he showed this work at the Salon of 1881, Puvis indicated that he wanted it to be regarded in ""human, natural terms,"" with no religious, mystical, or philosophical symbolism. In European art, paintings of fishing often had Christian overtones, and Puvis had created such pictures before (such as Miraculous Draught of Fishes and The Fisherman). By insisting that there was no such symbolism in this work, Puvis introduced an element of realism without losing the attention of an audience accustomed to viewing religious subjects.

Puvis had reservations about showing this work at the Salon of 1881, as it departed considerably in both subject matter and style from his earlier triumphs. Conservative critics criticized it, taking issue with the lack of traditional proportion and shading. However, it won him the respect of a new group of admirers, including Georges Seurat and Paul Signac, who championed the work and referenced it in later writing. Maurice Denis specifically admired the work and called for a new type of painting in his publication ""Definition of Neo-Traditionalism."" Interestingly, Aristide Maillol executed a direct copy of this work, despite being a sculptor, printmaker, and sculptor-painter."
577281a0edc2cb3880f507cb,Pharaoh's Handmaidens,pharaoh-s-handmaidens-1883,john-collier,John Collier,57726dacedc2cb3880b4d556,1883.0,398,https://uploads4.wikiart.org/images/john-collier/pharaoh-s-handmaidens-1883(2).jpg!Large.jpg,600,['genre painting'],['Romanticism'],[],['female-nude'],,,[],
57727e3bedc2cb3880ea4d14,Max Schmitt in a Single Scull (The Champion Single Sculls),max-schmitt-in-a-single-scull-1871,thomas-eakins,Thomas Eakins,57726d9aedc2cb3880b4b6e8,1871.0,750,https://uploads3.wikiart.org/00129/images/thomas-eakins/max-schmitt-in-a-single-scull.jpg!Large.jpg,520,['genre painting'],['Realism'],"['oil', 'canvas']","['male-portraits', 'rivers-and-waterfalls', 'Bank', 'Water', 'Bayou', 'Waterway', 'Reflection', 'River']",,,"['Metropolitan Museum of Art (Met), New York City, NY, US']","Returning to Philadelphia from Europe in 1870, Eakins began a series of representations of the sport of sculling, a subject for which he is uniquely identified. [i]The Champion Single Sculls[/i] is the first significant work in that series of paintings and watercolors. It is believed to commemorate the victory of Max Schmitt, a friend of the artist and skilled amateur rower, in an important race on the Schuylkill River in October 1870. Also an avid rower, Eakins depicted himself pulling the oars of a scull in the middle distance.

The theme of rowing plays into Eakins’ own love of sports and his tendency toward masculine themes, as well as the contemporary interest in the moral virtues and health benefits of outdoor recreational activities. In an era in which American printmakers were just beginning to take up the rowing craze and memorialize victorious single scullers as gentlemen and regional heroes, Eakins produced nineteen such rowing images.
[i]The Champion Single Sculls[/i] debuted to mixed reviews, with one critic noting the “scattered effect” of “dealing so boldly and broadly with the commonplace in nature.” Nevertheless, it marked Eakins’ first major success by demonstrating his remarkable technical skill. It also exhibits the artist’s quirky sense of humor: instead of inscribing his signature in the painting’s corner, Eakins subtly included his name and the date on the boat he is shown rowing in the distance. 

[i]The Champion Single Sculls[/i] is ultimately a snapshot of Eakins, his environment, and his times. Utilizing the Philadelphia-area Schuylkill River as his backdrop (a landmark he would indirectly visit again in his 1877 [url href=William Rush Carving His Allegorical Figure of the Schuykill River]portrait of William Rush[/url]), Eakins is domesticating an exotic genre, that of [url href=https://www.wikiart.org/en/paintings-by-style/orientalism]Orientalist[/url] river scenes by artists such as [url href=https://www.wikiart.org/en/jean-leon-gerome]Jean-Léon Gérôme[/url] and Frederick Arthur Bridgman."
